(300137058264183.8, 310504517419259.0)
(286704892098414.4, 276348437740588.2)
(291002846323319.94, 287277521341062.25)
(281999228825226.5, 264382608274481.75)
(293450735276591.6, 293502153250810.2)
(280223592994155.25, 259867420018329.2)
(270839771206497.9, 236005701758286.28)
(287959992787609.75, 279539979493113.5)
(270745281552527.9, 235765428066762.5)
(288820607577834.94, 281728399959686.06)
(290376451489980.0, 285684688764855.0)
(296411718714266.7, 301031511135184.06)
(294788822821134.1, 296904718721218.44)
(298045573958452.75, 305186171613257.2)
(296576052177082.2, 301449387654914.9)
(283897477859444.2, 269209584390063.97)
(304110922954577.1, 320609487631973.3)
(273418980315972.84, 242564262065236.8)
(296185373605041.5, 300455947857439.94)
(312252862739800.9, 341313277371542.3)
(315112483089482.44, 348584883403589.75)
(285733670548520.75, 273878760085144.28)
(289598648811094.0, 283706847667116.3)
(290676767777944.75, 286448350182822.5)
(275776710959636.16, 248559634273409.2)
(302092060916797.7, 315475809878762.9)
(291588603327679.94, 288767017723577.7)
(332599646891532.6, 393052242785945.9)
(272931406462129.94, 241324431408321.97)
(288527694503241.8, 280983563855720.84)
(308394079116443.2, 331500941872147.2)
(300747323815812.8, 312056335536258.4)
(333627684348144.1, 395666395175615.2)
(296697899643613.6, 301759228355523.3)
(287069942775720.5, 277276709462880.84)
(312153029530575.56, 341059415782369.4)
(292429191125493.3, 290904512409445.94)
(301074398406160.75, 312888039494571.8)
(329920802666761.0, 386240324614383.8)
(315213647130456.8, 348842129107781.7)
(296400967875867.4, 301004173288968.6)
(269260731748364.53, 231990429993318.56)
(292825466378630.2, 291912183767422.6)
(272222876224128.28, 239522740231689.22)
(288962912559073.8, 282090261197693.6)
(296703587796751.1, 301773692516358.75)
(324016976816015.4, 371227738879630.7)
(310135639727879.4, 335929481712656.3)
(291799975926316.7, 289304508045825.4)
(316118301220518.06, 351142535222508.9)
(324647832828157.94, 372831915596221.7)
(284556897411835.2, 270886394109001.03)
(292056491404099.06, 289956790260757.75)
(295026570878342.75, 297509278066691.75)
(289268647201674.1, 282867700717448.6)
(290071852005533.06, 284910135790118.44)
(303135798443919.7, 318129885304873.0)
(321321995385364.2, 364374786098832.0)
(288808886367160.0, 281698594595398.44)
(290176961455503.2, 285177414105756.75)
(317696606828655.9, 355155940911773.7)
(286152683280963.3, 274944249604783.97)
(287563259320598.44, 278531142962713.34)
(292849315701150.2, 291972829187544.9)
(290300443393946.6, 285491411034941.6)
(270328901391851.84, 234706632801043.44)
(294634690738372.2, 296512782853623.75)
(328828840621725.4, 383463621128436.06)
(288777018508828.25, 281617559184211.94)
(332858398633619.8, 393710211501539.06)
(315672361719797.44, 350008574777819.25)
(263972134410238.84, 218542282476370.38)
(288240790129123.2, 280254007018676.3)
(290662994849841.25, 286413327594216.5)
(311927321718341.56, 340485473059831.56)
(293465307307696.1, 293539207844190.2)
(293375354812797.8, 293310471500020.4)
(289800651940958.56, 284220512768771.94)
(271351099357582.16, 237305936199614.78)
(293174986848843.44, 292800964391679.2)
(326700891097938.2, 378052549482234.4)
(291406982262274.4, 288305181300117.8)
(284195464653708.06, 269967322238334.88)
(378216764831776.4, 231405388278471.12)
(377795449671850.8, 230861189530233.97)
(369561427049070.7, 220225576975809.56)
(373336750198922.06, 225102036044367.62)
(367398366379917.9, 217431623611487.22)
(356464365543013.25, 203308539197152.1)
(371274988123256.6, 222438926696633.12)
(358955722151693.94, 206526541483364.62)
(377439651752210.0, 230401617217364.5)
(354066851023739.9, 200211749609757.3)
(363571959222141.8, 212489181032693.16)
(371912798832235.8, 223262765529064.56)
(360411048551879.8, 208406338083604.7)
(363274342123992.7, 212104758947583.88)
(372566852080948.5, 224107584308651.75)
(355742579253652.3, 202376231906727.5)
(370421738823254.0, 221336813017463.03)
(369753783581324.4, 220474037496637.25)
(373886504583045.0, 225812135457193.03)
(377822270927011.56, 230895833651483.2)
(361579368276057.7, 209915417727334.44)
(375106562326620.4, 227388043375977.9)
(357722915080568.1, 204934165683160.4)
(369959627042123.25, 220739918633502.47)
(359876520718097.25, 207715906298302.25)
(365849002304101.3, 215430361680224.12)
(248988022159031.12, 267426700659767.0)
(265365392979524.22, 299448127189387.9)
(261914176170336.88, 292700225666946.9)
(255027048083038.6, 279234348361930.88)
(284315183284954.44, 336499209726870.8)
(270496505990862.53, 309480601883198.56)
(271602383533512.06, 311642840063602.9)
(258933158022738.6, 286871667796269.7)
(289294116107468.3, 346234138081338.25)
(265754002264155.22, 300207945342920.06)
(226193601897560.84, 222858505820175.88)
(280772169107966.84, 329571823798730.9)
(262963135116737.56, 294751175248715.44)
(244988146979173.12, 259606049188701.4)
(279460568649223.44, 327007351259993.8)
(313936959737649.6, 394416414432886.75)
(261232471605108.62, 291367340621500.6)
(229713091523198.66, 229739895983736.38)
(274825092656433.78, 317943957900957.3)
(287424334504723.75, 342578296440151.2)
(271687125608858.28, 311808529793011.2)
(265609373244316.75, 299925163229504.56)
(263410242484096.53, 295625370250566.5)
(291510978263913.5, 350568599909611.6)
(313463329877873.8, 393490362020489.3)
(227648183740366.4, 225702538975512.12)
(255203406676769.28, 279579168895941.66)
(288741674655189.25, 345153991361210.5)
(261790592957672.2, 292458592818304.0)
(297767426558107.7, 362801357022140.56)
(263505647699085.78, 295811908805247.06)
(271586757481043.88, 311612287632657.6)
(238216536168381.5, 246366034021332.7)
(254243797505637.5, 277702918128504.84)
(239552784699695.16, 248978699060169.8)
(269364785259265.25, 307267834482612.8)
(277429247079612.25, 323035662817918.2)
(283387388788762.94, 334685163771630.7)
(291425028618003.44, 350400549109399.4)
(271633727764587.5, 311704125052720.56)
(239977244987944.0, 249808613952119.06)
(260304185588245.2, 289552333633304.94)
(306451280360555.4, 379780235352299.56)
(261051008535295.16, 291012539693954.94)
(279762792101887.34, 327598265771918.75)
(280664764760879.75, 329361824254426.3)
(288912598993326.7, 345488186708912.06)
(263907816024387.78, 296598237918897.2)
(237183782860569.34, 244346770091132.8)
(288440947991636.0, 344566003407098.9)
(265498830750696.3, 299709027906157.2)
(274008009736025.22, 316346377862546.5)
(264178363370190.56, 297127218550242.94)
(228463294270551.03, 227296262549455.2)
(245822866799268.16, 261238113314558.84)
(249487200360654.8, 268402705800255.12)
(229878378760707.34, 230063069537671.25)
(278275445700805.9, 324690170569804.3)
(295416175515524.1, 358204134834402.56)
(270691842661770.44, 309862528806914.0)
(288889232571800.3, 345442500123539.6)
(267857737698579.78, 304321219102765.1)
(263926424740138.97, 296634622124321.1)
(279274937127594.38, 326644400075913.06)
(254021310366040.12, 277267905960038.3)
(264932626236462.78, 298601971318625.94)
(299591190686974.0, 366367224199476.25)
(291003147972945.25, 349575677997420.0)
(268687420761588.38, 305943435240886.4)
(263211698517691.75, 295237172346103.44)
(266061051018687.4, 300808294400289.0)
(229097318561394.1, 228535921983790.12)
(308820274508546.4, 384412149283446.06)
(308742292487210.6, 384259676973073.2)
(312348428797918.25, 391310480804456.7)
(304077662289054.4, 375139280615484.1)
(256188006362950.7, 281504281715191.9)
(264035703055357.9, 296848285695868.7)
(266899800271621.03, 302448236969457.75)
(285200606130490.06, 338230409618888.2)
(257434649893513.88, 283941748916740.75)
(303108239502338.4, 373243842032502.06)
(283948332550223.0, 335781934409709.3)
(272432989181874.28, 313266860062639.5)
(265145046694479.9, 299017300870868.4)
(262626895684838.88, 294093751881868.75)
(287771758585018.44, 343257588298637.75)
(264379520495935.34, 297520525766251.44)
(283219754106599.3, 334357400437848.1)
(249071040708178.1, 267589020509591.7)
(304555710571364.9, 376073972033135.94)
(267443957217947.25, 303512185625707.5)
(289615535792975.3, 346862585526135.5)
(316673589351505.7, 399767138006247.06)
(264317727520997.06, 297399706665998.94)
(248731603149040.5, 266925344087994.28)
(293041110527378.4, 353560351051610.1)
(293828104304158.0, 355099100077850.9)
(225643944113776.88, 221783801795165.44)
(237388964653366.22, 244747946432272.97)
(283770768617681.4, 335434757168471.3)
(274309519743660.7, 316935897429714.4)
(236105526203945.25, 242238536926688.7)
(263635517914303.5, 296065834151419.0)
(256851495426074.88, 282801551375927.2)
(292236391920272.25, 351986946013835.44)
(260251396588707.03, 289449119320775.1)
(239018541034644.44, 247934133088204.97)
(280346505315972.62, 328739555787518.3)
(253091421974203.75, 275449765970029.9)
(270619521975159.3, 309721125673390.8)
(304282149441312.2, 375539098778853.9)
(265926771856358.44, 300545748575436.9)
(309723353703649.0, 386177871291781.1)
(247132513037698.66, 263798764915072.2)
(263741392983047.6, 296272843614187.3)
(263528762987792.6, 295857104369733.44)
(275031831724229.84, 318348179063364.5)
(277015196206933.22, 322226100663874.1)
(253699830166143.16, 276639340196060.66)
(253611572934395.8, 276466777548912.9)
(269024002097542.94, 306601527106708.06)
(303224859586965.7, 373471860406922.7)
(270256177528443.28, 309010705934289.3)
(261368598880580.34, 291633499921303.56)
(273455476438403.62, 294570282750945.9)
(343927479151891.5, 372750160761221.5)
(268908434707580.03, 289525908330813.44)
(325488115166391.0, 352293991339806.9)
(259173828306793.16, 278726579354940.5)
(287757426787777.44, 310436508919782.44)
(273041741444219.62, 294111295491773.0)
(287946487680223.6, 310646248347339.94)
(263057112182299.5, 283034597404330.4)
(301632203632627.0, 325828839482037.44)
(271098982026393.56, 291956046762622.25)
(233803931781425.25, 250581850397110.5)
(289953539436383.1, 312872821389329.44)
(267100709344457.03, 287520463006098.9)
(241071218475979.84, 258643996573882.0)
(338297632499508.75, 366504549631234.44)
(298959514720273.8, 322863825219895.6)
(213699925303307.38, 228278968210448.47)
(267545281575389.1, 288013660324789.1)
(208433908866435.8, 222436981225794.1)
(285476244339924.8, 307905822141695.94)
(311651556274617.5, 336944058819245.6)
(314882320059936.7, 340528187393584.1)
(269354630714037.1, 290020907025476.75)
(273289088694419.38, 294385696347463.3)
(271785254279786.3, 292717380043729.8)
(296931087589486.06, 320613538871677.94)
(209916132296480.28, 224081322843499.7)
(256620700974813.8, 275894203721025.9)
(266270832355363.4, 286599818221323.1)
(272668629585694.7, 293697374523721.94)
(287613404097665.2, 310276733747939.1)
(220388390955875.66, 235698984793766.4)
(254727397281938.06, 273793819936741.9)
(208766997427990.12, 222806501348768.4)
(325779323344793.8, 352617050412722.5)
(325609730863749.1, 352428908754063.56)
(301110036318988.3, 325249560118469.56)
(285553978292458.7, 307992058245288.2)
(218663726490868.72, 233785685152899.34)
(221323730996192.84, 236736627650993.3)
(264491591867355.72, 284625973304939.6)
(280947114828292.44, 302881319089728.75)
(309230519146482.3, 334258220755220.7)
(265464122986895.4, 285704875015678.94)
(299121312622047.06, 323043319767175.3)
(343451755322072.3, 372222404637515.8)
(282007518635785.8, 304057704563666.7)
(271595216584554.9, 292506556975582.44)
(234065931238343.38, 250872506044629.03)
(287265517258716.75, 309890796785980.75)
(276045391982905.03, 297443470308127.1)
(289884894080863.75, 312796667948050.06)
(270502216101812.4, 291294009565040.0)
(200192648291256.6, 213294332775204.62)
(211013509521750.56, 225298725702783.9)
(213436939618691.38, 227987218466577.6)
(239624908402471.53, 257039496336083.72)
(249647950642419.47, 268158808821025.97)
(274483943604288.3, 295711238513099.2)
(213211847643088.38, 227737507056143.03)
(283054644659716.5, 305219359996464.9)
(296087042943248.0, 319677176842257.6)
(281837511629609.06, 303869103041189.44)
(295019062453870.0, 318492385986853.9)
(281055404068656.3, 303001452465757.44)
(269016071732743.28, 289645318155603.94)
(298218151962449.5, 322041375910434.25)
(255490171155903.88, 274640022203172.72)
(277776478828515.78, 299363894777476.56)
(313451705428033.3, 338941099286316.3)
(321893496815363.44, 348306211606635.7)
(225139386931237.03, 240969620953932.94)
(276356353566320.0, 297788443314728.1)
(271628720451017.38, 292543725327439.25)
(268287174380358.53, 288836697655302.1)
(299958052729235.2, 323971578323587.2)
(300496159139977.5, 324568540123004.4)
(224762557409453.5, 240551575703204.34)
(213247809485470.78, 227777402225036.0)
(343479172159846.4, 372252820191921.44)
(308524601531586.94, 333475093401196.1)
(323122252920945.2, 349669362911265.44)
(266182014287794.28, 286501285677613.6)
(270532768326520.38, 291327903439325.4)
(312721391400888.4, 338130907162452.4)
(276602126813866.5, 298061098011225.0)
(296520594272560.75, 320158147848213.94)
(326702602168613.94, 353641312857898.0)
(284666711297087.2, 307007746422298.0)
(265930693775251.8, 286222476984011.8)
(269997672928212.56, 290734281981827.7)
(277694036957668.94, 299272435827005.8)
(341516868414258.94, 370075889474160.4)
(249026438456271.8, 267469318739518.38)
(325147993905429.6, 351916669315927.9)
(310215981408826.56, 335351467952508.8)
(276666415513059.38, 298132418286892.1)
(325869682338838.44, 352717292421740.75)
(329432629232176.3, 356669936631537.44)
(269677216694978.38, 290378775848083.5)
(248356212773266.1, 266725787122433.94)
(201073068320388.84, 214271048745023.25)
(294311119808523.3, 317707012114672.4)
(291253704813306.0, 314315192354353.2)
(235089268669845.38, 252007771007701.56)
(274043696138301.75, 295222838980520.4)
(294364824284027.8, 317766590517185.2)
(294702936392468.2, 318141683637486.25)
(234321932172983.84, 251156507081495.8)
(271009792318535.44, 291857101930467.1)
(316988469302609.0, 342864696709673.7)
(261679922525338.06, 281506777628638.75)
(289732411760259.1, 312627507873629.3)
(269483491686745.22, 290163862167074.8)
(238797265444341.62, 256121329929408.38)
(285209642952736.8, 307610061227784.25)
(254090801410921.62, 273087596392333.06)
(281645950543208.5, 303656589960963.75)
(273320783789467.88, 294420858093532.8)
(317559448199375.7, 343498126423274.25)
(246719151967551.06, 264909672791093.8)
(270818850152448.06, 291645275464963.94)
(271967866449719.25, 292919965419749.2)
(318279197942055.94, 344296598794060.2)
(290549418403166.8, 313533874618105.06)
(285255815942067.44, 307661284387822.94)
(319958939778557.44, 346160062393929.0)
(258131215882227.94, 277569931196438.47)
(254790625395535.75, 273863963625264.34)
(279106924034846.0, 300839857428249.1)
(278870578103572.1, 300577661160742.2)
(266455777334844.1, 286804991557934.56)
(288063958068776.25, 285762227650280.0)
(377572887348853.6, 231793608525527.47)
(321129984251783.44, 265825358922290.4)
(288155690619773.0, 285706918318061.4)
(383509605118336.25, 228214116929221.75)
(383105494055242.94, 228457772129028.03)
(288717262681038.44, 285368323398769.0)
(352838877255760.44, 246706761669892.5)
(310068925628401.7, 272494526621682.3)
(291271741954083.25, 283828122660609.6)
(272911405234228.2, 294898325682875.2)
(218905334381701.06, 327460809579251.8)
(242162780214805.9, 313437937826938.6)
(372625696321988.06, 234776473703490.53)
(208688761195160.12, 333620802235842.7)
(228478880772481.34, 321688524255399.0)
(309691340080374.3, 272722188496228.22)
(347542601635647.44, 249900104323195.94)
(334581589654919.7, 257714832135105.28)
(266810551499492.06, 298576781611171.94)
(249795266327184.0, 308835997670945.94)
(313188216629236.4, 270613777635884.94)
(257594270660330.22, 304133656823019.5)
(306420046715713.5, 274694585966097.28)
(353110356894479.75, 246543075417135.25)
(386958866022363.06, 226134415501793.84)
(356764379649601.75, 244339914638311.7)
(226495840247798.72, 322884181042340.0)
(249927617133900.47, 308756197919837.44)
(200645865657046.0, 338470195133823.25)
(384059810921735.1, 227882375194819.5)
(326109834814491.44, 262822801965363.5)
(346103815107185.44, 250767607965356.8)
(227054399548380.44, 322547402640518.7)
(366735806891109.06, 238327730566226.4)
(367984645252489.2, 237574754495394.28)
(390113025972893.94, 224232642590444.34)
(333782302970424.8, 258196754988991.9)
(270060790227930.62, 296617078848436.94)
(270882163746659.47, 296121838932732.75)
(282969205930559.6, 288834063498322.4)
(247887971325018.88, 309985984363427.8)
(288909369185173.7, 285252494477158.06)
(366604189553760.9, 238407088078451.06)
(242186244656391.56, 313423790148923.7)
(238946656738454.56, 315377071099444.56)
(248814482531211.06, 309427352606753.1)
(206460977241903.28, 334964024913541.6)
(276288812702289.9, 292861947650661.5)
(240957355932799.12, 314164737761678.0)
(296031514709569.9, 280958259675683.88)
(213769405663910.6, 330557472482625.5)
(250440403736497.12, 308447017762389.5)
(317658935828874.9, 267918196941985.25)
(283204685945989.7, 288692082900783.7)
(335414206725125.06, 257212813019246.16)
(253654340178647.75, 306509203142857.5)
(371177853036909.7, 235649438037140.72)
(313970487510138.2, 270142114310635.3)
(238328900871408.0, 315749541548693.2)
(343283983947786.06, 252467800282053.5)
(324858454835730.1, 263577310481969.6)
(223948177579709.22, 324420271768688.06)
(287918775241101.2, 285849764355201.75)
(244844199380412.34, 311821199800617.06)
(237729224950909.88, 316111110853699.44)
(213798042817691.25, 330540205963434.2)
(289312750482389.6, 285009279283248.44)
(313113426784434.7, 270658871512897.72)
(242648848601296.03, 313144867182143.06)
(346441007610234.56, 250564300720871.3)
(250220573894552.06, 308579562225915.2)
(380283544299402.25, 230159241834755.5)
(330404078849617.2, 260233625414772.97)
(365015434004340.4, 239365014218542.8)
(279789749341002.53, 290751088794967.1)
(257267674210834.34, 304330575270509.7)
(316660479730244.94, 268520207236747.44)
(225161687077677.62, 323688596924324.75)
(346143956500239.1, 250743405066603.84)
(326023135122378.0, 262875076779726.03)
(286479974206437.7, 286717276743748.9)
(207359536124426.03, 334422246763785.3)
(264619334078403.34, 299897956820946.0)
(358330391361099.9, 243395701694614.28)
(230427731340175.78, 320513482001347.94)
(215728247702198.1, 329376405959540.4)
(254673268065600.84, 305894849563959.3)
(207692024601044.22, 334221775770530.2)
(233441944290574.6, 318696088898901.6)
(253069487655722.0, 306861834811092.1)
(294413849213596.94, 281933616812961.7)
(368299893339957.4, 237384678442656.1)
(301322149056069.7, 277768318378529.56)
(203156844912976.1, 336956222347159.5)
(284868906081685.7, 287688656054261.06)
(353487895615193.7, 246315441776704.8)
(298133221199867.75, 279691054291827.78)
(355053827784735.44, 245371276792128.16)
(205060832083779.88, 335808230082410.2)
(341864626392112.75, 253323589396503.6)
(377573333484002.5, 231793339532275.94)
(389671622220922.44, 224498783087956.6)
(277433503841423.8, 292171766228536.6)
(352147155656789.06, 247123829104566.38)
(287789931815493.44, 285927449361818.2)
(293692732455181.94, 282368407799653.06)
(296768995739076.1, 280513601996128.6)
(201139338741898.78, 338172659891485.56)
(304752185212003.94, 275700208343333.88)
(255180650459078.84, 305588927826715.2)
(259147602745249.88, 303197088948288.56)
(223493873033863.7, 324694190686036.1)
(346634545645704.3, 250447608670073.4)
(229554980345135.16, 321039699513063.6)
(266604301097193.8, 298701138471381.2)
(363231524147628.6, 240440606926266.1)
(206405271972457.22, 334997611914237.06)
(234044499193984.5, 318332783736551.5)
(303000248563037.4, 276756523087563.72)
(216718279883293.28, 328779474791527.1)
(287144357399565.75, 286316692759656.94)
(282683964748381.5, 289006047152282.7)
(245277379382394.4, 311560017740598.5)
(266433756565714.56, 298803966791831.94)
(342322388250525.7, 253047585923048.72)
(202329294420879.44, 337455186614453.06)
(313391512074103.9, 270491202441185.4)
(360672958443585.5, 241983271541939.16)
(290478747638059.06, 284306251586447.7)
(380132814587059.1, 230250122984844.75)
(227484004863821.7, 322288375906208.5)
(337788811311486.4, 255781066136293.0)
(238770262762597.6, 315483426290770.06)
(241383699469971.84, 313907677687794.44)
(309151123233765.5, 273047907477271.78)
(284825499358702.5, 287714827754883.3)
(335162021354059.4, 257364865963565.2)
(317588224519782.75, 267960831701879.03)
(243282381307265.38, 312762884227073.3)
(384735051077625.25, 227475245100826.94)
(304706591944829.06, 275727698401483.44)
(285886643837043.75, 287075020054706.94)
(227757877430402.94, 322123246858711.0)
(277474064276615.28, 292147310672024.1)
(202504940972892.22, 337349282075739.5)
(250249222419257.88, 308562288850724.9)
(327499755145654.44, 261984761765691.7)
(367051779330974.3, 238137217771601.75)
(240864525579184.22, 314220709004298.75)
(336271761630503.1, 256695757855709.38)
(241380411851623.75, 313909659928269.0)
(214337237699204.6, 330215103167227.6)
(237372488366918.16, 316326202029341.5)
(300388867600862.9, 278331032197110.12)
(376355790099794.6, 232527446572754.25)
(265109103933405.16, 299602654408371.4)
(286610292209118.25, 286638702653897.4)
(298577456671713.8, 279423206433802.97)
(310232102189957.6, 272396140753685.38)
(267813088149684.56, 297972310983850.0)
(238940699707948.3, 315380662838426.25)
(334179521247997.7, 257957255733396.5)
(334190502340528.56, 257950634780547.03)
(261753554784819.88, 301625853159724.3)
(214197834761684.44, 330299154938379.5)
(330521876467821.94, 260162600380267.2)
(319765488517761.25, 266648069585450.8)
(208462628327052.97, 333757147053377.9)
(373949581390342.9, 233978248882864.84)
(363975414272704.0, 239992084939088.28)
(260527235021203.88, 302365251840728.06)
(286237545255294.8, 286863447140761.44)
(351750141524543.9, 247363205272537.75)
(250950380942475.1, 308139531505843.94)
(295603709853718.7, 281216200838770.6)
(289400490566040.44, 284956377173988.4)
(289845314315557.6, 284688174619132.44)
(347408498742492.6, 249980960479362.78)
(209366051873003.72, 333212435797731.1)
(273831066577195.38, 294343823990792.0)
(238800632511988.34, 315465115118343.3)
(279153475178565.94, 291134724687024.44)
(219082426954238.62, 327354033175221.8)
(349640551080210.8, 248635164216915.06)
(352161447024526.25, 247115212250489.56)
(291704745825233.75, 283567046797121.8)
(339320549396160.75, 254857518173474.62)
(329312076999891.8, 260892038294754.47)
(312838029485509.75, 270824919884308.34)
(321908088050911.06, 265356208102228.12)
(390846653755164.3, 223790308192310.72)
(288024790941213.25, 285785843124251.8)
(279480094120267.7, 290937792678057.25)
(237166754154393.72, 316450247657481.25)
(290588440505503.8, 284240113239900.2)
(235258213837924.84, 317600985201234.5)
(272297629509233.78, 295268396340592.4)
(344085048467548.1, 251984805498079.3)
(224757171152207.9, 323932496232328.56)
(366362645245914.94, 238552725087593.44)
(281960958068417.4, 289441977650496.4)
(254475260624433.47, 306014236403486.7)
(295229509458811.75, 281441821665111.56)
(366987121215463.4, 238176202811836.28)
(302607383440213.7, 276993397646913.34)
(296345484171479.56, 280768954558944.2)
(290409048525312.3, 284348276051486.2)
(234872884526590.94, 317833316109538.8)
(313546426927659.5, 270397797897129.84)
(324905729281480.9, 263548806772031.66)
(303530720348576.4, 276436679805106.4)
(231836180216145.84, 319664270179071.9)
(346485245852434.8, 362034464478945.3)
(285261880581008.0, 282103959819026.94)
(288521894752120.56, 286360089431312.8)
(281334718300986.22, 276976831286776.3)
(280659769255133.1, 276095647810245.8)
(290582088241225.44, 289049786486533.1)
(276849113602329.28, 271120625152418.62)
(306268341913045.4, 309529062113631.3)
(276438295373201.03, 270584279131056.78)
(309185255111146.6, 313337254344485.7)
(281045773139112.84, 276599597325441.62)
(297841151256832.44, 298526896534686.7)
(276640734410600.12, 270848574540994.47)
(273368661786477.75, 266576701948390.25)
(340211479710166.75, 353843714237650.9)
(314029347289089.5, 319661485799022.25)
(283355177552274.2, 279614653087068.94)
(296829438457235.9, 297206049268546.7)
(362164351275613.5, 382504407670317.5)
(324906045428567.0, 333861619481117.9)
(318371206558608.06, 325330024289782.6)
(287060530562605.4, 284452197295001.3)
(288852221746117.75, 286791349673475.8)
(289429404105409.44, 287544893309217.75)
(371429366900678.6, 394600400291930.3)
(277479002590967.22, 271942980220918.2)
(362094556669092.5, 382413286934026.2)
(290916466080734.56, 289486335332558.9)
(305687369220824.2, 308770569987675.9)
(274530626591334.94, 268093711554731.6)
(306636589364960.9, 310009829620298.8)
(327351064804930.4, 337053728111370.06)
(345544652776110.06, 360806467962632.4)
(306864094673081.9, 310306850439234.5)
(301777351983399.0, 303665825261037.44)
(288419117792928.2, 286225908401256.1)
(276432956538578.03, 270577308985854.53)
(288620312308374.5, 286488579018644.4)
(310410164602402.0, 314936441735846.9)
(277204535886656.62, 271584648690290.47)
(313947613881301.1, 319554778294409.6)
(366164642746943.1, 387727010424553.4)
(276425922054528.53, 270568125076123.22)
(286964123395646.1, 284326332382582.25)
(353505152698830.8, 371199342861740.06)
(286372753508019.2, 283554266140402.6)
(294048997495422.3, 293576029123956.75)
(306009790041969.7, 309191508281949.2)
(283276005706275.5, 279511289843681.78)
(290194556428780.4, 288543842175840.94)
(294576587742219.0, 294264827501719.06)
(285530784745002.56, 282455029144242.1)
(287887146353460.75, 285531390133062.5)
(289033335939716.44, 287027804315118.56)
(296486135725673.3, 296757848480117.8)
(299166631415150.1, 300257384519156.94)
(299830386901913.75, 301123954182431.75)
(279748943944653.62, 274906514766008.75)
(313085182642555.4, 318428826399380.5)
(299467873203811.5, 300650672409909.4)
(319551600495799.1, 326871094152226.5)
(335540414701139.7, 347745379364754.5)
(287885219538743.75, 285528874569404.25)
(289000389699349.56, 286984791167972.94)
(272610490064217.34, 265586866644328.06)
(304248253114430.7, 306891723959884.4)
(292177041515779.8, 291132086594979.06)
(286804086904806.8, 284117395852875.44)
(346416554482262.5, 361944784078998.1)
(307004977563183.2, 310490780879089.0)
(274819718918489.66, 268471137648516.9)
(302563305552972.4, 304691931310202.7)
(283734901902682.8, 280110404322324.66)
(315845690639344.8, 322032822950744.5)
(292112436175842.56, 291047740734505.4)
(304568469983093.4, 307309784871749.56)
(346339367629116.2, 361844012354057.1)
(298798918472582.2, 299777314844137.75)
(292680067628320.9, 291788815130796.56)
(286211821148221.7, 283344160004000.4)
(300734288445962.0, 302304047864939.1)
(340479070475625.0, 354193068848110.25)
(326113147883727.8, 335437558797577.8)
(312647574722218.3, 317857504947829.3)
(291093053204776.0, 289716879633390.75)
(341251320080329.3, 355201283609807.56)
(333040873470880.1, 344482089425248.94)
(280620001101195.72, 276043728275938.72)
(290741287316224.56, 289257629723337.5)
(373411604039493.4, 397188321000938.44)
(295116526978193.44, 294969748170907.94)
(289575963285123.25, 287736234460510.75)
(279408987339430.53, 274462682531411.94)
(313174701196589.0, 318545697844924.4)
(286124767344992.5, 283230506427562.3)
(288760008057213.94, 286670959579629.2)
(315783609473922.6, 321951772540332.2)
(280864102693712.94, 276362416466169.53)
(288019604697785.7, 285704321860375.6)
(292819230515989.56, 291970500011919.56)
(289735760897825.2, 287944859121538.3)
(295805282831925.56, 295868957202169.4)
(374091513006229.4, 398075979929732.7)
(286398474178950.7, 283587845905229.9)
(321602697730273.0, 329548915541678.5)
(285311791607353.9, 282169121436756.3)
(289004736724958.06, 286990466451406.25)
(345331209246463.1, 360527805576704.44)
(293554152766743.6, 292929981839292.94)
(293575133803701.9, 292957373748655.1)
(307143826150307.1, 310672055423389.7)
(286323817566545.3, 283490377550145.1)
(293369983022607.7, 292689538006671.0)
(364386763627999.0, 385405890463709.7)
(290609631495408.44, 289085745735049.75)
(279430159401048.34, 274490323834079.66)
(375320158497852.4, 241231356764459.1)
(341846021305292.94, 381470373634339.6)
(381259904608835.3, 216346946741604.22)
(380799118147935.06, 218277399493586.28)
(348551132119753.5, 353379488327441.75)
(366646276057005.5, 277570358990322.72)
(359797024522159.2, 306265118052100.0)
(376609204659426.3, 235830931792812.4)
(352875127149232.7, 335264224940781.6)
(363959376735813.94, 288827052988578.06)
(366063052628088.1, 280013758197787.06)
(383303364285526.44, 207785926201361.4)
(358874027131085.5, 310131991332598.1)
(381503083263118.06, 215328156168924.97)
(366830635931537.9, 276797988147545.1)
(380863251447195.75, 218008714724052.16)
(365314637612091.25, 283149223212174.25)
(376945327052521.25, 234422755872267.44)
(354873411666515.44, 326892464542060.06)
(338735520548110.25, 394501734701273.44)
(375793745600702.8, 239247276059885.75)
(342798616883470.1, 377479499527870.94)
(343009797743682.75, 376594762871401.25)
(368050809716358.25, 271686102185876.47)
(360284997614889.44, 304220767621503.8)
(357114012100075.06, 317505527988831.3)
(349578122586754.56, 349076938792005.8)
(377017597393180.4, 234119981181926.97)
(352492969402261.44, 336865264764934.9)
(346665889529170.7, 361277662549041.3)
(364403727168311.8, 286965458545060.75)
(352992916413585.1, 334770749917494.6)
(359164386681914.3, 308915537635441.8)
(363756729821333.06, 289676036903982.0)
(343969147049656.56, 372575594200058.4)
(379468821271144.8, 223850643251086.44)
(359713789864443.8, 306613827460212.9)
(373325539043035.3, 249587762480429.44)
(376395631486788.4, 236725690979232.34)
(351628327571559.06, 340487658960930.0)
